X,Y,Z
0.562996,0.263032,-2.17397
-0.152344,0.2552,-2.17492
-0.151461,0.255486,-2.17599
0.123558,0.255486,-2.17599
0.550781,0.258506,-2.17518
0.557879,0.255486,-2.17599
0.558594,0.255254,-2.17512
0.566406,0.257617,-2.17542
0.566406,0.255168,-2.1748
0.566957,0.255486,-2.17599
-0.152344,0.247461,-2.17622
-0.150884,0.24794,-2.17801
0.128906,0.246015,-2.17083
0.123572,0.24794,-2.17801
0.558594,0.255299,-2.17604
0.566406,0.254981,-2.17612
-0.152344,0.242111,-2.17957
-0.15285,0.240394,-2.18003
0.123308,0.240394,-2.18003
0.128906,0.238457,-2.17281
-0.152344,0.232742,-2.18166
-0.152344,0.235639,-2.18131
-0.152063,0.232847,-2.18206
0.123168,0.232847,-2.18206
0.128906,0.231211,-2.17595
-0.152344,0.224705,-2.18185
-0.150659,0.225301,-2.18408
0.124967,0.225301,-2.18408
0.128906,0.224032,-2.17934
-0.152344,0.217069,-2.18354
-0.149653,0.217755,-2.1861
0.124717,0.217755,-2.1861
0.128906,0.216046,-2.17972
0.129745,0.215733,-2.17855
-0.152344,0.208993,-2.18359
-0.147858,0.210208,-2.18812
0.125508,0.210208,-2.18812
0.128906,0.209067,-2.18386
-0.152344,0.201133,-2.18444
-0.145121,0.202662,-2.19014
0.126275,0.202662,-2.19014
0.128906,0.201762,-2.18678
-0.144531,0.200356,-2.19076
-0.144531,0.194899,-2.19136
-0.143503,0.195116,-2.19217
0.126414,0.195116,-2.19217
0.128906,0.194195,-2.18873
-0.144531,0.186604,-2.19058
-0.139565,0.187569,-2.19419
0.127116,0.187569,-2.19419
0.128906,0.187002,-2.19207
-0.144531,0.178324,-2.18987
-0.136784,0.180023,-2.19621
-0.00390625,0.178264,-2.18964
-0.00390625,0.179283,-2.18832
0.126566,0.180023,-2.19621
0.128906,0.179085,-2.19271
-0.136719,0.179897,-2.19624
-0.136719,0.17149,-2.19455
-0.132174,0.172477,-2.19823
0.0195313,0.171139,-2.19324
0.0273438,0.170962,-2.19258
0.125595,0.172477,-2.19823
0.128906,0.171319,-2.19391
-0.136719,0.162979,-2.19297
-0.128906,0.167862,-2.19947
-0.128906,0.164447,-2.19845
-0.12606,0.164931,-2.20025
0.125322,0.164931,-2.20025
0.128906,0.163657,-2.1955
-0.128906,0.155934,-2.19686
-0.121094,0.158451,-2.20199
-0.121094,0.157244,-2.20175
-0.119468,0.157384,-2.20228
0.125432,0.157384,-2.20228
0.128906,0.156137,-2.19762
-0.121094,0.148121,-2.19789
-0.113281,0.155107,-2.20289
-0.113281,0.148508,-2.19933
-0.105469,0.148624,-2.19976
-0.105469,0.15454,-2.20304
-0.0976563,0.148793,-2.2004
-0.0976563,0.152954,-2.20346
-0.0898438,0.148545,-2.19947
-0.0898438,0.15393,-2.2032
-0.0820313,0.148085,-2.19776
-0.0820313,0.154669,-2.203
-0.0742188,0.155747,-2.20271
-0.0664063,0.15586,-2.20268
-0.0585938,0.156281,-2.20257
-0.0507813,0.156448,-2.20253
-0.0429688,0.155836,-2.20269
-0.0351563,0.154522,-2.20304
-0.0273438,0.148363,-2.19879
-0.0273438,0.151782,-2.20378
-0.0205071,0.149838,-2.2043
0.123267,0.149838,-2.2043
0.128906,0.148121,-2.19789
-0.0195313,0.149535,-2.20438
-0.0117188,0.145216,-2.20554
-0.00668852,0.142292,-2.20632
0.120174,0.142292,-2.20632
0.121094,0.144163,-2.20582
0.121094,0.142044,-2.20539
-0.00390625,0.140431,-2.20682
0.00390625,0.134623,-2.20788
0.00390625,0.134963,-2.20828
0.00438146,0.134745,-2.20834
0.117785,0.134745,-2.20834
0.121094,0.134031,-2.20568
0.0117188,0.129912,-2.20964
0.0117188,0.126135,-2.20639
0.015644,0.127199,-2.21036
0.114753,0.127199,-2.21036
0.121094,0.125309,-2.20331
0.0117188,0.117793,-2.20544
0.0195313,0.121943,-2.21177
0.0195313,0.119249,-2.21088
0.0218793,0.119653,-2.21239
0.108022,0.119653,-2.21239
0.113281,0.125237,-2.21089
0.113281,0.118858,-2.20942
0.0195313,0.111194,-2.211
0.0273438,0.112541,-2.21429
0.0273438,0.112065,-2.21425
0.0277249,0.112107,-2.21441
0.100713,0.112107,-2.21441
0.105469,0.117028,-2.21309
0.105469,0.111561,-2.21237
0.113281,0.110458,-2.20825
0.0195313,0.103116,-2.21104
0.0273438,0.104122,-2.21479
0.0319968,0.10456,-2.21643
0.0917115,0.10456,-2.21643
0.0976563,0.108938,-2.21526
0.0976563,0.104061,-2.21457
0.105469,0.103286,-2.21167
0.0195313,0.0950602,-2.21116
0.0273438,0.0959559,-2.2145
0.0351563,0.10018,-2.2176
0.0351563,0.0967401,-2.21743
0.0385052,0.0970139,-2.21845
0.0795678,0.0970139,-2.21845
0.0820313,0.098243,-2.21812
0.0820313,0.0968402,-2.2178
0.0898438,0.096433,-2.21628
0.0898438,0.102528,-2.21697
0.0976563,0.0958305,-2.21403
0.0273438,0.0874565,-2.21297
0.0351563,0.0882587,-2.21596
0.0429688,0.0949085,-2.21902
0.0429688,0.0887312,-2.21773
0.0507813,0.0890988,-2.2191
0.0507813,0.0926047,-2.21963
0.0585938,0.0889961,-2.21871
0.0585938,0.0929659,-2.21954
0.0664063,0.089014,-2.21878
0.0664063,0.0932971,-2.21945
0.0742188,0.0886116,-2.21728
0.0742188,0.0950232,-2.21898
0.0820313,0.0883714,-2.21638
0.0898438,0.0875106,-2.21317
0.0429688,0.0801447,-2.21587
0.0507813,0.0807189,-2.21801
0.0585938,0.0807379,-2.21808
0.0664063,0.0805893,-2.21752
0.0742188,0.0801423,-2.21586
0.0585938,0.0724875,-2.21747
0.0664063,0.0725119,-2.21756
0.0742188,0.0725699,-2.21778
0.00390625,1.06701,-1.95854
-0.000280782,1.07251,-1.96516
0.00390625,1.06819,-1.96632
0.000298661,1.07049,-1.95761
0.0117188,1.07192,-1.96297
0.0117188,1.06391,-1.96326
0.00973567,1.07251,-1.96516
-0.0742188,1.05549,-1.96201
-0.0737295,1.05539,-1.96165
-0.0742188,1.05493,-1.96178
0.0429688,1.05104,-1.97091
0.0429688,1.05602,-1.96401
0.0387738,1.05742,-1.9692
0.0448763,1.04987,-1.97122
0.0476348,1.05539,-1.96165
0.0457684,1.04785,-1.96368
-0.044094,1.04232,-1.97325
-0.0429688,1.04218,-1.9727
-0.0429688,1.04272,-1.97314
-0.0351563,1.04202,-1.97212
-0.0351563,1.04333,-1.97298
-0.0308408,1.04232,-1.97325
0.0507813,1.04282,-1.96502
0.0491491,1.04232,-1.97325
0.0507813,1.04193,-1.97178
-0.0520988,1.03478,-1.97527
-0.0507813,1.03445,-1.97406
-0.0507813,1.03664,-1.97477
-0.0429688,1.03359,-1.97083
-0.0351563,1.0337,-1.97126
-0.0273438,1.03435,-1.97368
-0.0273438,1.03941,-1.97403
-0.0195313,1.0346,-1.97462
-0.0195313,1.03619,-1.97489
-0.0117188,1.03433,-1.9736
-0.0117188,1.03701,-1.97467
-0.00390625,1.03454,-1.97437
-0.00390625,1.03626,-1.97487
-0.00166763,1.03478,-1.97527
0.0507813,1.04105,-1.97359
0.0555777,1.03478,-1.97527
0.0564876,1.0403,-1.9657
0.057233,1.03275,-1.96772
-0.0602258,1.02723,-1.97729
-0.0585938,1.02671,-1.97536
-0.0585938,1.02911,-1.97679
-0.0507813,1.02541,-1.97048
-0.0351563,1.02555,-1.97103
-0.0273438,1.02577,-1.97183
-0.0195313,1.02603,-1.97281
-0.0117188,1.02586,-1.97219
-0.00390625,1.02615,-1.97326
0.00390625,1.02665,-1.97513
0.00390625,1.03083,-1.97632
0.00847053,1.02723,-1.97729
0.0585938,1.03146,-1.96807
0.0585938,1.03128,-1.9762
-0.0617707,1.01968,-1.97931
-0.0585938,1.01881,-1.97605
-0.00096134,1.01766,-1.97176
0.00390625,1.01819,-1.97374
0.0117188,1.01896,-1.97662
0.0117188,1.02406,-1.97814
0.0154265,1.01968,-1.97931
0.0664063,1.02479,-1.96986
0.0619154,1.02723,-1.97729
0.0664063,1.02006,-1.97921
0.0661691,1.02521,-1.96974
0.0668077,1.01968,-1.97931
0.0706998,1.01766,-1.97176
-0.0678333,1.01214,-1.98133
-0.0664063,1.01177,-1.97995
-0.0664063,1.01408,-1.98081
-0.0585938,1.0102,-1.97409
-0.0351563,1.01031,-1.97452
0.0117188,1.0112,-1.97782
0.0173668,1.01214,-1.98133
0.0742188,1.01484,-1.97252
0.0712059,1.01214,-1.98133
0.0742188,1.01137,-1.97847
-0.0721785,1.00459,-1.98336
-0.0664063,1.00311,-1.97781
0.0195313,1.00989,-1.98193
0.0195313,1.00368,-1.97994
0.0236918,1.00459,-1.98336
0.0742188,1.00911,-1.98215
0.0766311,1.00459,-1.98336
0.0791231,1.01012,-1.97379
0.0769672,1.00257,-1.97581
-0.0764076,0.997045,-1.98538
-0.0742188,0.996482,-1.98327
-0.0742188,1.001,-1.98432
-0.0664063,0.995176,-1.9784
0.0117188,0.995364,-1.9791
0.0195313,0.996368,-1.98285
0.0273438,0.996922,-1.98492
0.0273438,0.998209,-1.98507
0.0280699,0.997045,-1.98538
-0.0773357,0.989499,-1.9874
-0.0742188,0.988842,-1.98495
-0.0664063,0.987584,-1.98025
-0.0117188,0.987528,-1.98004
-0.00390625,0.987582,-1.98025
0.00390625,0.987928,-1.98154
0.0117188,0.988284,-1.98287
0.0195313,0.989202,-1.98629
0.0273438,0.994636,-1.98602
0.0235327,0.989499,-1.9874
-0.0815731,0.981953,-1.98942
-0.0742188,0.980759,-1.98497
0.0117188,0.98062,-1.98445
0.0195313,0.986699,-1.98815
0.0170254,0.981953,-1.98942
-0.0812934,0.974406,-1.99144
-0.0742188,0.973313,-1.98736
-0.0664063,0.972819,-1.98552
-0.0585938,0.973485,-1.98801
-0.0507813,0.973237,-1.98708
-0.0429688,0.972652,-1.9849
-0.0351563,0.972838,-1.98559
0.0117188,0.973059,-1.98641
0.0193137,0.974406,-1.99144
-0.0823578,0.96686,-1.99347
-0.0820313,0.966781,-1.99317
-0.0820313,0.969792,-1.99268
-0.0742188,0.966351,-1.99157
-0.0664063,0.966615,-1.99255
-0.0585938,0.96637,-1.99164
-0.0507813,0.965918,-1.98995
-0.0429688,0.965851,-1.9897
-0.0351563,0.965133,-1.98702
0.0195313,0.974173,-1.99151
0.0195313,0.965844,-1.98967
0.0239882,0.96686,-1.99347
-0.0820313,0.966041,-1.99368
-0.0742188,0.96397,-1.99424
-0.0664063,0.96473,-1.99404
-0.0585938,0.961008,-1.99503
-0.0570221,0.959314,-1.99549
-0.0507813,0.95864,-1.99297
-0.0429688,0.957661,-1.98932
0.0195313,0.957439,-1.98849
0.0268873,0.959314,-1.99549
-0.0624359,0.951767,-1.99751
-0.0585938,0.951483,-1.99645
-0.0585938,0.956636,-1.9962
-0.0507813,0.950763,-1.99376
0.0273438,0.958271,-1.99577
0.0273438,0.951125,-1.99511
0.0305152,0.951767,-1.99751
-0.0631745,0.944221,-1.99953
-0.0585938,0.943908,-1.99836
-0.0507813,0.942408,-1.99276
0.0273438,0.942577,-1.9934
0.0259469,0.942199,-1.99199
0.0340672,0.944221,-1.99953
-0.0626932,0.936675,-2.00155
-0.0585938,0.936157,-1.99962
0.0351563,0.939035,-2.00092
0.0351563,0.936542,-2.00106
0.0355981,0.936675,-2.00155
-0.0626531,0.929129,-2.00358
-0.0585938,0.928133,-1.99986
0.0351563,0.928531,-2.00135
0.0368476,0.929129,-2.00358
-0.0634703,0.921582,-2.0056
-0.0585938,0.920429,-2.00129
0.0351563,0.921256,-2.00438
0.0359542,0.921582,-2.0056
-0.064092,0.914036,-2.00762
-0.0585938,0.912732,-2.00275
0.0351563,0.913927,-2.00721
0.0354262,0.914036,-2.00762
-0.0643159,0.90649,-2.00964
-0.0585938,0.905114,-2.00451
0.0351563,0.912587,-2.00801
0.033733,0.90649,-2.00964
-0.0614981,0.898943,-2.01166
-0.0585938,0.898245,-2.00906
0.0328326,0.898943,-2.01166
-0.0585938,0.894603,-2.01283
-0.0507813,0.889927,-2.0082
-0.056738,0.891397,-2.01369
0.0273438,0.889925,-2.00819
0.0320663,0.891397,-2.01369
-0.0525086,0.883851,-2.01571
-0.0507813,0.883357,-2.01386
0.0273438,0.88227,-2.00981
0.0326226,0.883851,-2.01571
-0.0507813,0.881446,-2.01635
-0.0429688,0.875132,-2.01335
-0.0467333,0.876304,-2.01773
0.0273438,0.875236,-2.01374
0.0313534,0.876304,-2.01773
-0.0429688,0.872117,-2.01885
-0.0351563,0.86754,-2.0152
-0.0395961,0.868758,-2.01975
0.0195313,0.86716,-2.01379
0.02605,0.868758,-2.01975
0.0273438,0.870575,-2.01926
-0.0351563,0.864473,-2.0209
-0.0273438,0.86087,-2.0205
-0.0295733,0.861212,-2.02177
-0.0195313,0.860074,-2.01753
-0.0117188,0.859359,-2.01486
0.0117188,0.860432,-2.01886
0.0152299,0.861212,-2.02177
0.0195313,0.864031,-2.02102
-0.0273438,0.858547,-2.02249
-0.0195313,0.855653,-2.02326
-0.0117188,0.856036,-2.02316
-0.00390625,0.856399,-2.02306
0.00390625,0.85528,-2.02336
0.0117188,0.857808,-2.02269
-0.0334879,0.755564,-2.05008
-0.0273438,0.755248,-2.0489
-0.0273438,0.757272,-2.04962
-0.0195313,0.754959,-2.04783
-0.0195313,0.75876,-2.04923
-0.0117188,0.754964,-2.04785
-0.0117188,0.758299,-2.04935
-0.00390625,0.755073,-2.04825
-0.00390625,0.757794,-2.04948
0.00292016,0.755564,-2.05008
-0.113648,0.748017,-2.0521
-0.113281,0.747987,-2.05199
-0.113281,0.748245,-2.05204
-0.105469,0.747798,-2.05129
-0.105469,0.750245,-2.05151
-0.0976563,0.747604,-2.05056
-0.0976563,0.752937,-2.05079
-0.0898438,0.747464,-2.05004
-0.0898438,0.75246,-2.05091
-0.0820313,0.747419,-2.04987
-0.0820313,0.753117,-2.05074
-0.0742188,0.747483,-2.05011
-0.0742188,0.750682,-2.05139
-0.0664063,0.747708,-2.05095
-0.0664063,0.749649,-2.05167
-0.0585938,0.747671,-2.05081
-0.0585938,0.749429,-2.05173
-0.0507813,0.747283,-2.04936
-0.0507813,0.7515,-2.05117
-0.0429688,0.746886,-2.04788
-0.0429688,0.753516,-2.05063
-0.0351563,0.746575,-2.04672
-0.0351563,0.754894,-2.05026
-0.0273438,0.746401,-2.04607
-0.0195313,0.746228,-2.04543
-0.0117188,0.746108,-2.04498
-0.00390625,0.746107,-2.04497
0.00390625,0.746179,-2.04524
0.00390625,0.755268,-2.05016
0.0117188,0.746317,-2.04576
0.0117188,0.753392,-2.05066
0.0195313,0.746705,-2.04721
0.0195313,0.753297,-2.05069
0.0273438,0.746888,-2.04789
0.0273438,0.753272,-2.0507
0.0351563,0.747383,-2.04974
0.0351563,0.752024,-2.05103
0.0429688,0.747602,-2.05055
0.0429688,0.750672,-2.05139
0.0503796,0.748017,-2.0521
-0.124515,0.740471,-2.05413
-0.121094,0.739984,-2.05231
-0.121094,0.743834,-2.05322
-0.113281,0.739228,-2.04949
-0.105469,0.73911,-2.04905
-0.0976563,0.739234,-2.04951
-0.0898438,0.738932,-2.04838
-0.0820313,0.738884,-2.0482
-0.0742188,0.738728,-2.04762
-0.0664063,0.738646,-2.04731
-0.0429688,0.738642,-2.0473
-0.0351563,0.738708,-2.04755
-0.0273438,0.738676,-2.04743
0.0273438,0.738454,-2.0466
0.0351563,0.738845,-2.04806
0.0429688,0.738987,-2.04859
0.0507813,0.739417,-2.05019
0.0507813,0.747888,-2.05214
0.0585938,0.739846,-2.05179
0.0585938,0.745477,-2.05278
0.0664063,0.740198,-2.05311
0.0664063,0.743644,-2.05328
0.0712164,0.740471,-2.05413
-0.132494,0.732925,-2.05615
-0.128906,0.732192,-2.05341
-0.128906,0.736626,-2.05516
-0.121094,0.730966,-2.04884
0.0585938,0.731006,-2.04899
0.0664063,0.731342,-2.05024
0.0742188,0.731766,-2.05182
0.0742188,0.739439,-2.0544
0.0820313,0.732212,-2.05349
0.0820313,0.736504,-2.05519
0.088875,0.732925,-2.05615
-0.140795,0.725379,-2.05817
-0.136719,0.724694,-2.05562
-0.136719,0.728805,-2.05725
-0.0600723,0.725379,-2.05817
-0.0585938,0.726291,-2.05793
-0.0585938,0.725089,-2.05709
-0.0507813,0.725325,-2.05797
-0.0507813,0.725548,-2.05812
-0.0496132,0.725379,-2.05817
-0.00943362,0.725379,-2.05817
-0.00390625,0.727008,-2.05773
-0.00390625,0.724613,-2.05531
0.00390625,0.724232,-2.05389
0.00390625,0.727712,-2.05754
0.0117188,0.723597,-2.05152
0.0117188,0.728623,-2.0573
0.0195313,0.729141,-2.05716
0.0273438,0.729847,-2.05697
0.0351563,0.729685,-2.05702
0.0429688,0.728351,-2.05737
0.0500315,0.725379,-2.05817
0.0898438,0.732182,-2.05635
0.0898438,0.724422,-2.0546
0.0947922,0.725379,-2.05817
-0.151071,0.717832,-2.06019
-0.144531,0.717119,-2.05753
-0.144531,0.72202,-2.05907
-0.136719,0.715897,-2.05297
-0.0878025,0.717832,-2.06019
-0.0820313,0.7207,-2.05942
-0.0820313,0.716917,-2.05678
-0.0742188,0.716395,-2.05483
-0.0742188,0.721627,-2.05918
-0.0664063,0.715909,-2.05302
-0.0664063,0.722839,-2.05885
-0.0429688,0.72424,-2.05848
-0.0351563,0.722661,-2.0589
-0.0273438,0.722064,-2.05906
-0.0195313,0.722698,-2.05889
-0.0117188,0.72361,-2.05864
0.0507813,0.725067,-2.05825
0.0585938,0.722348,-2.05898
0.0664063,0.720281,-2.05954
0.0713986,0.717832,-2.06019
0.0898438,0.716755,-2.05617
0.0950061,0.717832,-2.06019
-0.16058,0.710286,-2.06221
-0.160156,0.710233,-2.06202
-0.160156,0.710624,-2.06212
-0.152344,0.709173,-2.05806
-0.152344,0.716975,-2.06042
-0.0898438,0.711162,-2.06198
-0.0901876,0.710286,-2.06221
0.0742188,0.716568,-2.06053
0.0820313,0.708455,-2.05538
0.0820313,0.714258,-2.06115
0.0898438,0.709345,-2.0587
0.0875869,0.710286,-2.06221
0.0935935,0.710286,-2.06221
-0.166205,0.70274,-2.06424
-0.160156,0.701773,-2.06063
-0.105469,0.700835,-2.05713
-0.0898438,0.710091,-2.06227
-0.0820313,0.701016,-2.0578
-0.0820313,0.707156,-2.06305
-0.0742188,0.701833,-2.06085
-0.0742188,0.705322,-2.06354
-0.0664063,0.701948,-2.06128
-0.0664063,0.705418,-2.06352
-0.0585938,0.702085,-2.06179
-0.0585938,0.705687,-2.06345
-0.0507813,0.702054,-2.06168
-0.0507813,0.706225,-2.0633
-0.0429688,0.702243,-2.06238
-0.0429688,0.706177,-2.06331
-0.0351563,0.702371,-2.06286
-0.0351563,0.705205,-2.06358
-0.0273438,0.702658,-2.06393
-0.0273438,0.703242,-2.0641
-0.0195313,0.7026,-2.06371
-0.0195313,0.70374,-2.06397
-0.0117188,0.702323,-2.06268
-0.0117188,0.705365,-2.06353
-0.00390625,0.702215,-2.06228
-0.00390625,0.706139,-2.06333
0.00390625,0.702448,-2.06315
0.00390625,0.70503,-2.06362
0.0117188,0.702696,-2.06407
0.0117188,0.703031,-2.06416
0.0143405,0.70274,-2.06424
0.0896956,0.70274,-2.06424
0.0898438,0.70223,-2.06233
0.0919022,0.70274,-2.06424
-0.168063,0.695193,-2.06626
-0.167969,0.695179,-2.0662
-0.167969,0.695582,-2.06615
-0.160156,0.693604,-2.06033
-0.0351563,0.693218,-2.05889
-0.0273438,0.693506,-2.05996
-0.0195313,0.693596,-2.0603
-0.0117188,0.693225,-2.05891
-0.00390625,0.693452,-2.05976
0.00390625,0.69365,-2.0605
0.0117188,0.693742,-2.06084
0.0195313,0.693788,-2.06101
0.0195313,0.702271,-2.06436
0.0273438,0.693981,-2.06173
0.0273438,0.701406,-2.06459
0.0351563,0.694063,-2.06204
0.0351563,0.700612,-2.06481
0.0429688,0.69418,-2.06248
0.0429688,0.69963,-2.06507
0.0507813,0.694672,-2.06431
0.0507813,0.698379,-2.0654
0.0585938,0.69501,-2.06557
0.0585938,0.696333,-2.06595
0.0606882,0.695193,-2.06626
0.0898438,0.693463,-2.0598
0.0898438,0.701931,-2.06445
0.0976563,0.701103,-2.06467
0.0933754,0.695193,-2.06626
0.0976563,0.694433,-2.06342
0.100134,0.695193,-2.06626
-0.168535,0.687647,-2.06828
-0.167969,0.687506,-2.06776
0.0585938,0.686,-2.06213
0.0664063,0.686844,-2.06528
0.0664063,0.692198,-2.06706
0.0735802,0.687647,-2.06828
0.0898438,0.68625,-2.06307
0.0929696,0.687647,-2.06828
0.102819,0.687647,-2.06828
-0.168159,0.680101,-2.0703
-0.167969,0.680046,-2.0701
0.0742188,0.6873,-2.06837
0.0742188,0.678359,-2.0638
0.0820313,0.679435,-2.06782
0.0820313,0.683974,-2.06926
0.0898438,0.682423,-2.06968
0.105469,0.679625,-2.06853
0.105469,0.683065,-2.06951
0.106615,0.680101,-2.0703
-0.167969,0.677806,-2.07092
-0.167597,0.672554,-2.07232
0.105469,0.671493,-2.06836
0.108337,0.672554,-2.07232
-0.165874,0.665008,-2.07435
0.105469,0.663654,-2.06929
0.110032,0.665008,-2.07435
-0.16449,0.657462,-2.07637
-0.160156,0.655644,-2.06958
0.105469,0.656043,-2.07107
0.110076,0.657462,-2.07637
-0.163362,0.649916,-2.07839
-0.160156,0.648254,-2.07219
0.105469,0.648096,-2.0716
0.110243,0.649916,-2.07839
-0.163088,0.642369,-2.08041
-0.160156,0.640764,-2.07442
0.111537,0.642369,-2.08041
-0.165513,0.634823,-2.08243
-0.160156,0.633173,-2.07628
-0.159563,0.632801,-2.07489
0.113281,0.634553,-2.08143
0.113281,0.637154,-2.08181
0.114135,0.634823,-2.08243
-0.176007,0.627277,-2.08446
-0.175781,0.627211,-2.08421
-0.175781,0.628601,-2.0841
-0.167969,0.62671,-2.08234
-0.167969,0.630396,-2.08362
-0.160156,0.625785,-2.07889
0.113281,0.626224,-2.08053
0.115429,0.627277,-2.08446
-0.210288,0.61973,-2.08648
-0.207031,0.619308,-2.0849
-0.207031,0.621076,-2.08612
-0.205553,0.61973,-2.08648
-0.175781,0.624487,-2.0852
-0.175448,0.61973,-2.08648
-0.167969,0.618084,-2.08033
-0.160156,0.618782,-2.08294
0.113281,0.618476,-2.08179
0.115318,0.61973,-2.08648
-0.216382,0.612184,-2.0885
-0.214844,0.611763,-2.08693
-0.214844,0.614982,-2.08775
-0.207031,0.618147,-2.0869
-0.213441,0.612184,-2.0885
-0.174901,0.612184,-2.0885
-0.167969,0.610228,-2.0812
-0.160156,0.611629,-2.08643
0.113281,0.610974,-2.08398
0.115979,0.612184,-2.0885
-0.297516,0.604638,-2.09052
-0.292969,0.604066,-2.08839
-0.292969,0.60758,-2.08973
-0.285156,0.603885,-2.08771
-0.285156,0.611538,-2.08867
-0.277344,0.604499,-2.09
-0.277344,0.607807,-2.08967
-0.275324,0.604638,-2.09052
-0.214844,0.611089,-2.08879
-0.173236,0.604638,-2.09052
-0.160156,0.602787,-2.08361
0.113281,0.603432,-2.08602
0.114982,0.604638,-2.09052
-0.312211,0.597091,-2.09254
-0.308594,0.596773,-2.09135
-0.308594,0.598823,-2.09208
-0.300781,0.595958,-2.08831
-0.300781,0.602541,-2.09108
-0.292969,0.595562,-2.08684
-0.285156,0.595974,-2.08837
-0.277344,0.596566,-2.09058
-0.273756,0.597091,-2.09254
-0.17184,0.597091,-2.09254
0.113281,0.595407,-2.08626
0.115902,0.597091,-2.09254
-0.323093,0.589545,-2.09457
-0.316406,0.588335,-2.09005
-0.316406,0.595233,-2.09304
-0.308594,0.587556,-2.08714
-0.285156,0.588069,-2.08906
-0.277344,0.589815,-2.09449
-0.277463,0.589545,-2.09457
-0.170781,0.589545,-2.09457
-0.167969,0.588452,-2.09049
0.116108,0.589545,-2.09457
-0.332889,0.581999,-2.09659
-0.332031,0.581772,-2.09574
-0.332031,0.582936,-2.09634
-0.324219,0.580278,-2.09017
-0.324219,0.588782,-2.09477
-0.285156,0.580744,-2.0919
-0.28053,0.581999,-2.09659
-0.169874,0.581999,-2.09659
-0.167969,0.581393,-2.09433
0.116296,0.581999,-2.09659
-0.343372,0.574453,-2.09861
-0.339844,0.573883,-2.09649
-0.339844,0.576391,-2.09809
-0.332031,0.572477,-2.09124
-0.285156,0.573976,-2.09683
-0.283164,0.574453,-2.09861
-0.168625,0.574453,-2.09861
-0.167969,0.574252,-2.09786
0.113281,0.572657,-2.09191
0.116522,0.574453,-2.09861
-0.352113,0.566906,-2.10063
-0.347656,0.56568,-2.09606
-0.347656,0.571911,-2.09929
-0.292969,0.565421,-2.09509
-0.287879,0.566906,-2.10063
-0.285156,0.571567,-2.09938
-0.169784,0.566906,-2.10063
-0.167969,0.56631,-2.09841
0.113281,0.566821,-2.10031
0.113426,0.566906,-2.10063
-0.364637,0.55936,-2.10265
-0.363281,0.559135,-2.10182
-0.363281,0.560027,-2.10248
-0.355469,0.557448,-2.09552
-0.355469,0.564419,-2.1013
-0.292969,0.55859,-2.09978
-0.29056,0.55936,-2.10265
-0.169753,0.55936,-2.10265
-0.167969,0.558493,-2.09942
-0.152344,0.558201,-2.09833
0.113281,0.564203,-2.10136
0.113009,0.55936,-2.10265
-0.379551,0.551814,-2.10468
-0.378906,0.551693,-2.10422
-0.378906,0.552221,-2.10457
-0.371094,0.5504,-2.0994
-0.371094,0.556575,-2.1034
-0.300781,0.550229,-2.09876
-0.295288,0.551814,-2.10468
-0.292969,0.555244,-2.10376
-0.168922,0.551814,-2.10468
-0.167969,0.551003,-2.10165
-0.152344,0.551345,-2.10293
0.113278,0.551814,-2.10468
-0.394077,0.544267,-2.1067
-0.386719,0.543195,-2.10269
-0.386719,0.547934,-2.10572
-0.378906,0.542485,-2.10004
-0.300781,0.544764,-2.10657
-0.30101,0.544267,-2.1067
-0.167969,0.545559,-2.10635
-0.167772,0.544267,-2.1067
-0.152344,0.548878,-2.10546
-0.153663,0.544267,-2.1067
-0.15041,0.544267,-2.1067
0.11228,0.544267,-2.1067
-0.406536,0.536721,-2.10872
-0.402344,0.535788,-2.10524
-0.402344,0.53968,-2.10793
-0.394531,0.534928,-2.10203
-0.394531,0.543997,-2.10677
-0.308594,0.5352,-2.10304
-0.305,0.536721,-2.10872
-0.165372,0.536721,-2.10872
-0.152344,0.542041,-2.1073
-0.144531,0.536461,-2.10775
0.11035,0.536721,-2.10872
0.331978,0.536721,-2.10872
0.332031,0.536718,-2.10871
0.332031,0.536739,-2.10872
0.33213,0.536721,-2.10872
-0.418961,0.529175,-2.11074
-0.417969,0.528621,-2.10867
-0.417969,0.530142,-2.11048
-0.410156,0.527238,-2.10351
-0.410156,0.534382,-2.10935
-0.308594,0.529067,-2.11034
-0.308308,0.529175,-2.11074
-0.163732,0.529175,-2.11074
-0.144531,0.529071,-2.11036
0.110416,0.529175,-2.11074
0.327522,0.529175,-2.11074
0.332031,0.528706,-2.10899
0.339844,0.528383,-2.10779
0.339844,0.534949,-2.1092
0.347656,0.529031,-2.11021
0.347656,0.529696,-2.1106
0.347895,0.529175,-2.11074
-0.426079,0.521629,-2.11276
-0.425781,0.52009,-2.10702
-0.425781,0.521938,-2.11268
-0.308594,0.528975,-2.1108
-0.314789,0.521629,-2.11276
-0.161705,0.521629,-2.11276
-0.160156,0.520714,-2.10935
-0.144531,0.521043,-2.11058
0.109734,0.521629,-2.11276
0.324651,0.521629,-2.11276
0.332031,0.520917,-2.11011
0.339844,0.520489,-2.10851
0.347656,0.520039,-2.10683
0.353746,0.521629,-2.11276
-0.433594,0.513189,-2.11145
-0.432151,0.514082,-2.11479
-0.316406,0.520267,-2.11313
-0.321671,0.514082,-2.11479
-0.160936,0.514082,-2.11479
-0.160156,0.513632,-2.11311
